model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess

bakery.6,tarjan,1,40.460,2015-11-24.17:07:11,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,14.990,2015-11-24.17:07:28,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,70.410,2015-11-24.17:08:39,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,5.420,2015-11-24.17:08:47,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,38.880,2015-11-24.17:09:26,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.910,2015-11-24.17:09:31,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,39.350,2015-11-24.17:10:11,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,15.420,2015-11-24.17:10:28,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,87.050,2015-11-24.17:11:57,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,11.650,2015-11-24.17:12:11,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,34.520,2015-11-24.17:12:46,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
sorter.3,ufscc,1,4.830,2015-11-24.17:12:52,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
bakery.6,renault,1,46.850,2015-11-24.17:13:40,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,renault,1,18.110,2015-11-24.17:14:00,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,renault,1,79.430,2015-11-24.17:15:20,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,renault,1,7.100,2015-11-24.17:15:30,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,renault,1,44.840,2015-11-24.17:16:15,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,renault,1,3.940,2015-11-24.17:16:21,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,2,25.940,2015-11-24.17:16:48,2636212,11845035,40400559,12818249,43844874,1,0,7282317,22891938,11943610
cambridge.6,ufscc,2,11.130,2015-11-24.17:17:00,8413,3354295,9483191,3358989,9500731,1,0,9733,6127949,3356171
leader_filters.7,ufscc,2,45.670,2015-11-24.17:17:48,26302351,26302351,91692858,26306855,91713100,1,0,65400125,0,26306855
lup.3,ufscc,2,5.630,2015-11-24.17:17:56,1,1948617,3621672,1952667,3630917,1,0,0,1677313,1950041
resistance.1,ufscc,2,20.010,2015-11-24.17:18:16,3,13762624,32052024,14931803,34792776,1,0,1,19546520,14001045
sorter.3,ufscc,2,3.450,2015-11-24.17:18:21,1177164,1288478,2740540,1292493,2748197,1,251636,1026580,176321,1292286
bakery.6,renault,2,46.950,2015-11-24.17:19:09,2636212,11845035,40400559,20618456,70846288,1,-1,-1,-1,-1
cambridge.6,renault,2,17.750,2015-11-24.17:19:28,8413,3354295,9483191,6700178,18951606,1,-1,-1,-1,-1
leader_filters.7,renault,2,45.000,2015-11-24.17:20:15,26302351,26302351,91692858,26423957,92132627,1,-1,-1,-1,-1
lup.3,renault,2,7.760,2015-11-24.17:20:25,1,1948617,3621672,3897234,7243344,1,-1,-1,-1,-1
resistance.1,renault,2,45.390,2015-11-24.17:21:11,3,13762624,32052024,27525247,64104047,1,-1,-1,-1,-1
sorter.3,renault,2,2.280,2015-11-24.17:21:15,1177164,1288478,2740540,1294749,2752892,1,-1,-1,-1,-1
bakery.6,ufscc,4,13.440,2015-11-24.17:21:29,2636212,11845035,40400559,11867620,40483865,1,0,7214455,21376270,11854019
cambridge.6,ufscc,4,5.780,2015-11-24.17:21:36,8413,3354295,9483191,3384034,9581056,1,0,9731,6158657,3364921
leader_filters.7,ufscc,4,23.290,2015-11-24.17:22:01,26302351,26302351,91692858,26307253,91712739,1,0,65398592,0,26307253
lup.3,ufscc,4,3.260,2015-11-24.17:22:07,1,1948617,3621672,2003914,3727393,1,0,0,1715861,1956763
resistance.1,ufscc,4,14.400,2015-11-24.17:22:22,3,13762624,32052024,16039548,37288475,1,0,1,19910407,14927394
sorter.3,ufscc,4,2.070,2015-11-24.17:22:25,1177164,1288478,2740540,1331550,2836602,1,259211,1044607,187883,1326709
bakery.6,renault,4,46.790,2015-11-24.17:23:13,2636212,11845035,40400559,37646292,129826798,1,-1,-1,-1,-1
cambridge.6,renault,4,18.790,2015-11-24.17:23:34,8413,3354295,9483191,13391944,37888436,1,-1,-1,-1,-1
leader_filters.7,renault,4,22.450,2015-11-24.17:23:58,26302351,26302351,91692858,26473679,92408883,1,-1,-1,-1,-1
lup.3,renault,4,7.270,2015-11-24.17:24:07,1,1948617,3621672,7794468,14486688,1,-1,-1,-1,-1
resistance.1,renault,4,51.180,2015-11-24.17:24:59,3,13762624,32052024,54779423,127626631,1,-1,-1,-1,-1
sorter.3,renault,4,1.560,2015-11-24.17:25:02,1177164,1288478,2740540,1622863,3471030,1,-1,-1,-1,-1
bakery.6,ufscc,6,9.440,2015-11-24.17:25:12,2636212,11845035,40400559,11954124,40791276,1,0,7233950,21477103,11880037
cambridge.6,ufscc,6,4.720,2015-11-24.17:25:19,8413,3354295,9483191,3407999,9653918,1,0,9810,6183008,3374504
leader_filters.7,ufscc,6,16.890,2015-11-24.17:25:37,26302351,26302351,91692858,26323199,91774919,1,0,65423132,0,26323199
lup.3,ufscc,6,4.420,2015-11-24.17:25:44,1,1948617,3621672,1977439,3685721,1,0,0,1699717,1959103
resistance.1,ufscc,6,9.490,2015-11-24.17:25:54,3,13762624,32052024,16971121,40283455,1,0,1,21208801,14820164
sorter.3,ufscc,6,1.180,2015-11-24.17:25:57,1177164,1288478,2740540,1349276,2863621,1,261340,1047723,183401,1345322
bakery.6,renault,6,49.690,2015-11-24.17:26:48,2636212,11845035,40400559,54093452,186747883,1,-1,-1,-1,-1
cambridge.6,renault,6,18.390,2015-11-24.17:27:08,8413,3354295,9483191,20083710,56825266,1,-1,-1,-1,-1
leader_filters.7,renault,6,15.690,2015-11-24.17:27:25,26302351,26302351,91692858,26879798,94012255,1,-1,-1,-1,-1
lup.3,renault,6,7.280,2015-11-24.17:27:35,1,1948617,3621672,11691702,21730032,1,-1,-1,-1,-1
resistance.1,renault,6,51.620,2015-11-24.17:28:27,3,13762624,32052024,82466409,192071613,1,-1,-1,-1,-1
sorter.3,renault,6,1.310,2015-11-24.17:28:30,1177164,1288478,2740540,2032853,4316219,1,-1,-1,-1,-1
bakery.6,ufscc,8,7.690,2015-11-24.17:28:38,2636212,11845035,40400559,11918035,40660794,1,0,7221808,21423905,11863918
cambridge.6,ufscc,8,4.510,2015-11-24.17:28:44,8413,3354295,9483191,3419488,9683133,1,0,9791,6187015,3374883
leader_filters.7,ufscc,8,12.950,2015-11-24.17:28:59,26302351,26302351,91692858,26326505,91791836,1,0,65427736,0,26326505
lup.3,ufscc,8,2.440,2015-11-24.17:29:04,1,1948617,3621672,2177801,4072259,1,0,0,1833695,1980380
resistance.1,ufscc,8,7.790,2015-11-24.17:29:12,3,13762624,32052024,17231580,40703595,1,0,1,20946718,15040596
sorter.3,ufscc,8,1.030,2015-11-24.17:29:15,1177164,1288478,2740540,1396414,2957245,1,268804,1067393,189706,1389469
bakery.6,renault,8,43.740,2015-11-24.17:30:00,2636212,11845035,40400559,71880471,248516094,1,-1,-1,-1,-1
cambridge.6,renault,8,19.070,2015-11-24.17:30:20,8413,3354295,9483191,26592025,75118078,1,-1,-1,-1,-1
leader_filters.7,renault,8,11.850,2015-11-24.17:30:34,26302351,26302351,91692858,26913857,94066888,1,-1,-1,-1,-1
lup.3,renault,8,7.140,2015-11-24.17:30:43,1,1948617,3621672,15588936,28973376,1,-1,-1,-1,-1
resistance.1,renault,8,52.050,2015-11-24.17:31:36,3,13762624,32052024,110100988,256416188,1,-1,-1,-1,-1
sorter.3,renault,8,0.830,2015-11-24.17:31:38,1177164,1288478,2740540,1977537,4205197,1,-1,-1,-1,-1
bakery.6,ufscc,12,5.650,2015-11-24.17:31:45,2636212,11845035,40400559,12030696,41036697,1,0,7229890,21557298,11891743
cambridge.6,ufscc,12,3.040,2015-11-24.17:31:50,8413,3354295,9483191,3417904,9683689,1,0,10046,6180820,3376094
leader_filters.7,ufscc,12,9.210,2015-11-24.17:32:01,26302351,26302351,91692858,26328688,91800764,1,0,65430775,0,26328688
lup.3,ufscc,12,1.130,2015-11-24.17:32:04,1,1948617,3621672,2198623,4114475,1,0,0,1797481,1979702
resistance.1,ufscc,12,6.710,2015-11-24.17:32:12,3,13762624,32052024,19507188,45819369,1,0,1,22131437,16730354
sorter.3,ufscc,12,0.670,2015-11-24.17:32:14,1177164,1288478,2740540,1435610,3036980,1,276159,1080855,190401,1428244
bakery.6,renault,12,43.430,2015-11-24.17:32:58,2636212,11845035,40400559,106120804,367178157,1,-1,-1,-1,-1
cambridge.6,renault,12,18.760,2015-11-24.17:33:19,8413,3354295,9483191,40082847,113371626,1,-1,-1,-1,-1
leader_filters.7,renault,12,8.540,2015-11-24.17:33:29,26302351,26302351,91692858,27530405,96535712,1,-1,-1,-1,-1
lup.3,renault,12,7.030,2015-11-24.17:33:38,1,1948617,3621672,23383404,43460064,1,-1,-1,-1,-1
resistance.1,renault,12,54.310,2015-11-24.17:34:33,3,13762624,32052024,163927085,381963447,1,-1,-1,-1,-1
sorter.3,renault,12,0.780,2015-11-24.17:34:36,1177164,1288478,2740540,2126319,4535015,1,-1,-1,-1,-1
bakery.6,ufscc,16,4.690,2015-11-24.17:34:41,2636212,11845035,40400559,11999621,40952334,1,0,7234097,21493270,11894018
cambridge.6,ufscc,16,6.180,2015-11-24.17:34:49,8413,3354295,9483191,3481290,9855959,1,0,9807,6204689,3385338
leader_filters.7,ufscc,16,7.050,2015-11-24.17:34:58,26302351,26302351,91692858,26345696,91868810,1,0,65457480,0,26345696
lup.3,ufscc,16,1.070,2015-11-24.17:35:02,1,1948617,3621672,2780886,5284381,1,0,0,2042755,2055858
resistance.1,ufscc,16,4.820,2015-11-24.17:35:07,3,13762624,32052024,17909223,42148259,1,0,1,20401739,15938535
sorter.3,ufscc,16,0.670,2015-11-24.17:35:09,1177164,1288478,2740540,1448396,3062006,1,278704,1081044,192970,1438770
bakery.6,renault,16,52.410,2015-11-24.17:36:03,2636212,11845035,40400559,137221096,474598780,1,-1,-1,-1,-1
cambridge.6,renault,16,19.050,2015-11-24.17:36:24,8413,3354295,9483191,52766056,148853435,1,-1,-1,-1,-1
leader_filters.7,renault,16,5.760,2015-11-24.17:36:31,26302351,26302351,91692858,27067370,94596241,1,-1,-1,-1,-1
lup.3,renault,16,7.180,2015-11-24.17:36:41,1,1948617,3621672,31146565,57899245,1,-1,-1,-1,-1
resistance.1,renault,16,51.600,2015-11-24.17:37:33,3,13762624,32052024,220201973,512832373,1,-1,-1,-1,-1
sorter.3,renault,16,0.740,2015-11-24.17:37:35,1177164,1288478,2740540,2888095,6088131,1,-1,-1,-1,-1
bakery.6,ufscc,24,5.220,2015-11-24.17:37:42,2636212,11845035,40400559,12085700,41240303,1,0,7242713,21574695,11908361
cambridge.6,ufscc,24,1.180,2015-11-24.17:37:45,8413,3354295,9483191,3514895,9911312,1,0,9842,6233186,3403603
leader_filters.7,ufscc,24,4.620,2015-11-24.17:37:51,26302351,26302351,91692858,26364670,91960559,1,0,65488593,0,26364670
lup.3,ufscc,24,0.680,2015-11-24.17:37:54,1,1948617,3621672,2307668,4330285,1,0,0,1895888,2004177
resistance.1,ufscc,24,5.940,2015-11-24.17:38:01,3,13762624,32052024,23405997,55379821,1,0,1,24094466,18178494
sorter.3,ufscc,24,0.500,2015-11-24.17:38:03,1177164,1288478,2740540,1572715,3317124,1,299070,1139733,205240,1557773
cambridge.6,renault,24,19.150,2015-11-24.17:38:25,8413,3354295,9483191,80306030,227243868,1,-1,-1,-1,-1
leader_filters.7,renault,24,4.080,2015-11-24.17:38:31,26302351,26302351,91692858,27394564,96047499,1,-1,-1,-1,-1
lup.3,renault,24,7.270,2015-11-24.17:38:41,1,1948617,3621672,46599158,86612870,1,-1,-1,-1,-1
resistance.1,renault,24,52.880,2015-11-24.17:39:35,3,13762624,32052024,329898210,768361151,1,-1,-1,-1,-1
sorter.3,renault,24,0.530,2015-11-24.17:39:37,1177164,1288478,2740540,2649060,5681422,1,-1,-1,-1,-1
bakery.6,ufscc,32,6.650,2015-11-24.17:39:45,2636212,11845035,40400559,12631252,43155767,1,0,7252052,21771910,11953603
cambridge.6,ufscc,32,0.930,2015-11-24.17:39:48,8413,3354295,9483191,3515291,9988723,1,0,9870,6263269,3424532
leader_filters.7,ufscc,32,3.600,2015-11-24.17:39:53,26302351,26302351,91692858,26393421,92063610,1,0,65527513,0,26393421
lup.3,ufscc,32,0.640,2015-11-24.17:39:57,1,1948617,3621672,2684714,5107906,1,0,0,2029691,2032989
resistance.1,ufscc,32,5.030,2015-11-24.17:40:03,3,13762624,32052024,21341170,50025726,1,0,1,22189938,18209058
sorter.3,ufscc,32,0.410,2015-11-24.17:40:05,1177164,1288478,2740540,1588526,3347228,1,301141,1131192,203806,1573564
bakery.6,renault,32,64.490,2015-11-24.17:41:11,2636212,11845035,40400559,276142982,956485245,1,-1,-1,-1,-1
cambridge.6,renault,32,18.740,2015-11-24.17:41:32,8413,3354295,9483191,106071952,299562491,1,-1,-1,-1,-1
leader_filters.7,renault,32,3.250,2015-11-24.17:41:37,26302351,26302351,91692858,28358843,99570120,1,-1,-1,-1,-1
lup.3,renault,32,7.150,2015-11-24.17:41:47,1,1948617,3621672,62077649,115366428,1,-1,-1,-1,-1
resistance.1,renault,32,54.680,2015-11-24.17:42:42,3,13762624,32052024,440120879,1025070460,1,-1,-1,-1,-1
sorter.3,renault,32,0.590,2015-11-24.17:42:45,1177164,1288478,2740540,3605305,7682074,1,-1,-1,-1,-1
bakery.6,ufscc,48,5.480,2015-11-24.17:42:52,2636212,11845035,40400559,12450460,42522672,1,0,7262437,21808814,11953119
cambridge.6,ufscc,48,0.750,2015-11-24.17:42:55,8413,3354295,9483191,3585872,10235100,1,0,9777,6309754,3443572
leader_filters.7,ufscc,48,2.450,2015-11-24.17:42:59,26302351,26302351,91692858,26400092,92103676,1,0,65539443,0,26400092
lup.3,ufscc,48,0.540,2015-11-24.17:43:03,1,1948617,3621672,2494279,4732215,1,0,0,1989976,2022710
resistance.1,ufscc,48,6.880,2015-11-24.17:43:11,3,13762624,32052024,31021647,74556206,1,0,1,28007492,22118561
sorter.3,ufscc,48,0.420,2015-11-24.17:43:13,1177164,1288478,2740540,1764842,3684798,1,330187,1184744,215857,1742600
bakery.6,renault,48,68.280,2015-11-24.17:44:23,2636212,11845035,40400559,411142454,1423731118,1,-1,-1,-1,-1
cambridge.6,renault,48,19.350,2015-11-24.17:44:45,8413,3354295,9483191,160610796,454498696,1,-1,-1,-1,-1
leader_filters.7,renault,48,2.410,2015-11-24.17:44:50,26302351,26302351,91692858,28564136,100340623,1,-1,-1,-1,-1
lup.3,renault,48,7.570,2015-11-24.17:45:01,1,1948617,3621672,93429600,173653162,1,-1,-1,-1,-1
resistance.1,renault,48,56.940,2015-11-24.17:45:59,3,13762624,32052024,654114963,1523681621,1,-1,-1,-1,-1
sorter.3,renault,48,0.560,2015-11-24.17:46:02,1177164,1288478,2740540,4386216,9438310,1,-1,-1,-1,-1
bakery.6,ufscc,64,1.300,2015-11-24.17:46:04,2636212,11845035,40400559,12446089,42469431,1,0,7267742,21825866,11972168
cambridge.6,ufscc,64,0.700,2015-11-24.17:46:08,8413,3354295,9483191,3532944,10064540,1,0,9899,6280896,3437729
leader_filters.7,ufscc,64,1.890,2015-11-24.17:46:14,26302351,26302351,91692858,26471776,92386901,1,0,65637216,0,26471776
lup.3,ufscc,64,0.500,2015-11-24.17:46:18,1,1948617,3621672,2444928,4628416,1,0,0,1971604,2014006
resistance.1,ufscc,64,8.730,2015-11-24.17:46:28,3,13762624,32052024,38946078,93521902,1,0,1,34969196,26882237
sorter.3,ufscc,64,0.760,2015-11-24.17:46:31,1177164,1288478,2740540,1881119,3955174,1,351154,1241044,234456,1849208
bakery.6,renault,64,69.560,2015-11-24.17:47:43,2636212,11845035,40400559,547030572,1894753924,1,-1,-1,-1,-1
cambridge.6,renault,64,19.620,2015-11-24.17:48:07,8413,3354295,9483191,214144924,605993336,1,-1,-1,-1,-1
leader_filters.7,renault,64,1.950,2015-11-24.17:48:13,26302351,26302351,91692858,28710567,101054867,1,-1,-1,-1,-1
lup.3,renault,64,7.940,2015-11-24.17:48:25,1,1948617,3621672,124704557,231776101,1,-1,-1,-1,-1
resistance.1,renault,64,58.290,2015-11-24.17:49:25,3,13762624,32052024,873816759,2035092460,1,-1,-1,-1,-1
sorter.3,renault,64,0.620,2015-11-24.17:49:29,1177164,1288478,2740540,4832881,10303085,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.420,2015-11-24.21:45:37,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,15.160,2015-11-24.21:45:54,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,68.380,2015-11-24.21:47:03,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,5.600,2015-11-24.21:47:11,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,39.410,2015-11-24.21:47:51,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.710,2015-11-24.21:47:55,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,41.460,2015-11-24.21:48:38,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,21.090,2015-11-24.21:49:00,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,86.850,2015-11-24.21:50:29,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,10.220,2015-11-24.21:50:41,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,37.820,2015-11-24.21:51:20,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
sorter.3,ufscc,1,7.290,2015-11-24.21:51:28,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
bakery.6,renault,1,45.970,2015-11-24.21:52:15,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,renault,1,20.940,2015-11-24.21:52:38,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,renault,1,77.180,2015-11-24.21:53:57,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,renault,1,7.440,2015-11-24.21:54:06,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,renault,1,46.070,2015-11-24.21:54:53,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,renault,1,3.950,2015-11-24.21:54:58,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,2,21.940,2015-11-24.21:55:21,2636212,11845035,40400559,11855681,40436184,1,0,7210642,21358572,11847173
cambridge.6,ufscc,2,10.620,2015-11-24.21:55:33,8413,3354295,9483191,3395152,9616624,1,0,9728,6176540,3369452
leader_filters.7,ufscc,2,48.560,2015-11-24.21:56:24,26302351,26302351,91692858,26303161,91696666,1,0,65392210,0,26303161
lup.3,ufscc,2,5.360,2015-11-24.21:56:31,1,1948617,3621672,1950781,3625340,1,0,0,1674919,1948821
resistance.1,ufscc,2,18.930,2015-11-24.21:56:51,3,13762624,32052024,14492109,33699153,1,0,1,18995299,14034074
sorter.3,ufscc,2,3.390,2015-11-24.21:56:56,1177164,1288478,2740540,1289176,2741744,1,251156,1025149,176008,1289155
bakery.6,renault,2,41.730,2015-11-24.21:57:38,2636212,11845035,40400559,20708350,71180204,1,-1,-1,-1,-1
cambridge.6,renault,2,19.030,2015-11-24.21:57:59,8413,3354295,9483191,6700178,18951606,1,-1,-1,-1,-1
leader_filters.7,renault,2,38.640,2015-11-24.21:58:39,26302351,26302351,91692858,26356664,91926325,1,-1,-1,-1,-1
lup.3,renault,2,7.740,2015-11-24.21:58:49,1,1948617,3621672,3897234,7243344,1,-1,-1,-1,-1
resistance.1,renault,2,50.570,2015-11-24.21:59:40,3,13762624,32052024,27525248,64104048,1,-1,-1,-1,-1
sorter.3,renault,2,2.250,2015-11-24.21:59:44,1177164,1288478,2740540,1307554,2779872,1,-1,-1,-1,-1
bakery.6,ufscc,4,13.340,2015-11-24.21:59:58,2636212,11845035,40400559,11940015,40714990,1,0,7223280,21463306,11861845
cambridge.6,ufscc,4,5.770,2015-11-24.22:00:06,8413,3354295,9483191,3375068,9556715,1,0,9727,6151551,3362457
leader_filters.7,ufscc,4,24.860,2015-11-24.22:00:32,26302351,26302351,91692858,26306360,91708710,1,0,65397732,0,26306360
lup.3,ufscc,4,4.140,2015-11-24.22:00:39,1,1948617,3621672,2153352,4027575,1,0,0,1827174,1981834
resistance.1,ufscc,4,16.800,2015-11-24.22:00:56,3,13762624,32052024,18279371,43049850,1,0,1,22467281,14801121
sorter.3,ufscc,4,1.500,2015-11-24.22:00:59,1177164,1288478,2740540,1308460,2782404,1,254976,1032357,179153,1306671
bakery.6,renault,4,47.620,2015-11-24.22:01:48,2636212,11845035,40400559,37088882,127829620,1,-1,-1,-1,-1
cambridge.6,renault,4,18.950,2015-11-24.22:02:08,8413,3354295,9483191,13310527,37611413,1,-1,-1,-1,-1
leader_filters.7,renault,4,22.560,2015-11-24.22:02:32,26302351,26302351,91692858,26329788,91804645,1,-1,-1,-1,-1
lup.3,renault,4,7.780,2015-11-24.22:02:42,1,1948617,3621672,7794468,14486688,1,-1,-1,-1,-1
resistance.1,renault,4,52.960,2015-11-24.22:03:36,3,13762624,32052024,55050494,128208094,1,-1,-1,-1,-1
sorter.3,renault,4,1.750,2015-11-24.22:03:39,1177164,1288478,2740540,1552796,3315263,1,-1,-1,-1,-1
bakery.6,ufscc,6,9.190,2015-11-24.22:03:49,2636212,11845035,40400559,12275447,41885370,1,0,7248270,21957885,11897967
cambridge.6,ufscc,6,4.300,2015-11-24.22:03:55,8413,3354295,9483191,3401303,9636779,1,0,9756,6175274,3372714
leader_filters.7,ufscc,6,16.810,2015-11-24.22:04:14,26302351,26302351,91692858,26309333,91723928,1,0,65402403,0,26309333
lup.3,ufscc,6,4.480,2015-11-24.22:04:21,1,1948617,3621672,2113774,3937470,1,0,0,1780490,1963627
resistance.1,ufscc,6,14.900,2015-11-24.22:04:36,3,13762624,32052024,24724649,58277820,1,0,1,25587614,17726014
sorter.3,ufscc,6,1.030,2015-11-24.22:04:39,1177164,1288478,2740540,1340548,2848078,1,260194,1044788,183587,1336841
bakery.6,renault,6,48.300,2015-11-24.22:05:28,2636212,11845035,40400559,54800333,189353018,1,-1,-1,-1,-1
cambridge.6,renault,6,17.990,2015-11-24.22:05:48,8413,3354295,9483191,20083710,56825266,1,-1,-1,-1,-1
leader_filters.7,renault,6,15.460,2015-11-24.22:06:05,26302351,26302351,91692858,26823466,93651513,1,-1,-1,-1,-1
lup.3,renault,6,7.360,2015-11-24.22:06:14,1,1948617,3621672,11691702,21730032,1,-1,-1,-1,-1
resistance.1,renault,6,52.520,2015-11-24.22:07:08,3,13762624,32052024,82575741,192312141,1,-1,-1,-1,-1
sorter.3,renault,6,1.150,2015-11-24.22:07:10,1177164,1288478,2740540,1775077,3797043,1,-1,-1,-1,-1
bakery.6,ufscc,8,7.480,2015-11-24.22:07:19,2636212,11845035,40400559,12001109,40938938,1,0,7232488,21534347,11875800
cambridge.6,ufscc,8,3.560,2015-11-24.22:07:24,8413,3354295,9483191,3404735,9653133,1,0,9776,6175890,3373021
leader_filters.7,ufscc,8,12.880,2015-11-24.22:07:38,26302351,26302351,91692858,26315698,91749692,1,0,65412401,0,26315698
lup.3,ufscc,8,2.210,2015-11-24.22:07:43,1,1948617,3621672,2015106,3749649,1,0,0,1718283,1958430
resistance.1,ufscc,8,10.890,2015-11-24.22:07:55,3,13762624,32052024,21269554,49386098,1,0,1,23471702,17104335
sorter.3,ufscc,8,0.910,2015-11-24.22:07:57,1177164,1288478,2740540,1410384,2986255,1,272718,1070713,189373,1404543
bakery.6,renault,8,50.990,2015-11-24.22:08:49,2636212,11845035,40400559,71189273,246040527,1,-1,-1,-1,-1
cambridge.6,renault,8,17.870,2015-11-24.22:09:09,8413,3354295,9483191,26775476,75762096,1,-1,-1,-1,-1
leader_filters.7,renault,8,11.700,2015-11-24.22:09:22,26302351,26302351,91692858,27125014,94771494,1,-1,-1,-1,-1
lup.3,renault,8,6.590,2015-11-24.22:09:31,1,1948617,3621672,15588936,28973376,1,-1,-1,-1,-1
resistance.1,renault,8,54.460,2015-11-24.22:10:26,3,13762624,32052024,109926088,256044525,1,-1,-1,-1,-1
sorter.3,renault,8,1.350,2015-11-24.22:10:29,1177164,1288478,2740540,2649550,5704507,1,-1,-1,-1,-1
bakery.6,ufscc,12,5.470,2015-11-24.22:10:35,2636212,11845035,40400559,12185922,41581734,1,0,7234660,21730236,11897129
cambridge.6,ufscc,12,4.620,2015-11-24.22:10:42,8413,3354295,9483191,3503994,9850045,1,0,9864,6219065,3379344
leader_filters.7,ufscc,12,8.960,2015-11-24.22:10:52,26302351,26302351,91692858,26333828,91823930,1,0,65439918,0,26333828
lup.3,ufscc,12,1.110,2015-11-24.22:10:56,1,1948617,3621672,2352489,4438095,1,0,0,1954098,2008441
resistance.1,ufscc,12,7.560,2015-11-24.22:11:04,3,13762624,32052024,19445968,45304742,1,0,1,21400709,16597316
sorter.3,ufscc,12,0.800,2015-11-24.22:11:06,1177164,1288478,2740540,1408165,2979694,1,270273,1070638,188917,1400510
bakery.6,renault,12,43.890,2015-11-24.22:11:51,2636212,11845035,40400559,106826276,369723194,1,-1,-1,-1,-1
cambridge.6,renault,12,18.760,2015-11-24.22:12:12,8413,3354295,9483191,39699741,112031105,1,-1,-1,-1,-1
leader_filters.7,renault,12,7.990,2015-11-24.22:12:22,26302351,26302351,91692858,26622388,92989793,1,-1,-1,-1,-1
lup.3,renault,12,7.090,2015-11-24.22:12:31,1,1948617,3621672,23353882,43415767,1,-1,-1,-1,-1
resistance.1,renault,12,52.300,2015-11-24.22:13:24,3,13762624,32052024,163572611,381237078,1,-1,-1,-1,-1
sorter.3,renault,12,0.730,2015-11-24.22:13:26,1177164,1288478,2740540,2211607,4728317,1,-1,-1,-1,-1
bakery.6,ufscc,16,5.450,2015-11-24.22:13:33,2636212,11845035,40400559,12021630,41004080,1,0,7234343,21524514,11887323
cambridge.6,ufscc,16,6.010,2015-11-24.22:13:41,8413,3354295,9483191,3455793,9806959,1,0,10000,6211333,3388810
leader_filters.7,ufscc,16,6.820,2015-11-24.22:13:49,26302351,26302351,91692858,26325027,91786054,1,0,65424655,0,26325027
lup.3,ufscc,16,0.990,2015-11-24.22:13:52,1,1948617,3621672,2719058,5150458,1,0,0,2000504,2044726
resistance.1,ufscc,16,7.480,2015-11-24.22:14:01,3,13762624,32052024,26031540,61978849,1,0,1,25130355,18527772
sorter.3,ufscc,16,0.630,2015-11-24.22:14:03,1177164,1288478,2740540,1460377,3086952,1,279998,1088787,193234,1451232
